speaker,recording_id,word,t_start,t_end,duration,wav_path
AB2,ab2_rus_list1_FRcorp32,fois,2.497336526260256,2.9,0.4027,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp32.wav
AB2,ab2_rus_list1_FRcorp33,dis,1.2127361147066795,1.65,0.4373,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp33.wav
AB2,ab2_rus_list1_FRcorp33,pour,1.74,1.98,0.24,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp33.wav
AB2,ab2_rus_list1_FRcorp33,gabriel,1.98,2.61,0.63,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp33.wav
AB2,ab2_rus_list1_FRcorp33,trois,2.61,3.02,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp33.wav
AB2,ab2_rus_list1_FRcorp33,fois,3.02,3.46,0.44,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp33.wav
AB2,ab2_rus_list1_FRcorp34,dis,0.8951129032044333,1.24,0.3449,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp34.wav
AB2,ab2_rus_list1_FRcorp34,tulle,1.3961133955505047,1.77,0.3739,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp34.wav
AB2,ab2_rus_list1_FRcorp34,trois,1.91,2.29,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp34.wav
AB2,ab2_rus_list1_FRcorp34,fois,2.29,2.77,0.48,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp34.wav
AB2,ab2_rus_list1_FRcorp35,dis,1.19,1.47,0.28,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp35.wav
AB2,ab2_rus_list1_FRcorp35,garage,1.47,2.08,0.61,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp35.wav
AB2,ab2_rus_list1_FRcorp35,trois,2.15,2.5,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp35.wav
AB2,ab2_rus_list1_FRcorp35,fois,2.5,2.93,0.43,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp35.wav
AB2,ab2_rus_list1_FRcorp36,dis,0.955470031068035,1.33,0.3745,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp36.wav
AB2,ab2_rus_list1_FRcorp36,juxtaposer,1.39,2.35,0.96,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp36.wav
AB2,ab2_rus_list1_FRcorp36,trois,2.41,2.75,0.34,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp36.wav
AB2,ab2_rus_list1_FRcorp36,fois,2.75,3.17,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp36.wav
AB2,ab2_rus_list1_FRcorp37,la,1.08,1.34,0.26,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp37.wav
AB2,ab2_rus_list1_FRcorp37,roue,1.34,1.63,0.29,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp37.wav
AB2,ab2_rus_list1_FRcorp37,sur,1.63,1.89,0.26,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp37.wav
AB2,ab2_rus_list1_FRcorp37,la,1.89,2.16,0.27,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp37.wav
AB2,ab2_rus_list1_FRcorp37,rue,2.16,2.42,0.26,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp37.wav
AB2,ab2_rus_list1_FRcorp37,roule,2.42,2.77,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp37.wav
AB2,ab2_rus_list1_FRcorp37,la,3.18,3.46,0.28,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp37.wav
AB2,ab2_rus_list1_FRcorp37,rue,3.46,3.76,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp37.wav
AB2,ab2_rus_list1_FRcorp37,sous,3.79,4.0,0.21,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp37.wav
AB2,ab2_rus_list1_FRcorp37,la,4.0,4.31,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp37.wav
AB2,ab2_rus_list1_FRcorp37,roue,4.31,4.67,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp37.wav
AB2,ab2_rus_list1_FRcorp37,reste,4.79,5.32,0.53,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp37.wav
AB2,ab2_rus_list1_FRcorp38,dis,1.3401884624762854,1.71,0.3698,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp38.wav
AB2,ab2_rus_list1_FRcorp38,sérieux,1.71,2.341708752903023,0.6317,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp38.wav
AB2,ab2_rus_list1_FRcorp38,trois,2.4,2.71,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp38.wav
AB2,ab2_rus_list1_FRcorp38,fois,2.71,3.1618513529375165,0.4519,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp38.wav
AB2,ab2_rus_list1_FRcorp39,dis,1.14,1.52,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp39.wav
AB2,ab2_rus_list1_FRcorp39,pas,1.66,1.84,0.18,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp39.wav
AB2,ab2_rus_list1_FRcorp39,ceux,1.84,2.26,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp39.wav
AB2,ab2_rus_list1_FRcorp39,trois,2.3,2.67,0.37,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp39.wav
AB2,ab2_rus_list1_FRcorp39,fois,2.67,3.09,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp39.wav
AB2,ab2_rus_list1_FRcorp3,dis,0.743771964558849,1.11,0.3662,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp3.wav
AB2,ab2_rus_list1_FRcorp3,cache,1.1759945429854388,1.54,0.364,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp3.wav
AB2,ab2_rus_list1_FRcorp3,cache,1.54,1.92,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp3.wav
AB2,ab2_rus_list1_FRcorp3,trois,1.92,2.281058454838988,0.3611,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp3.wav
AB2,ab2_rus_list1_FRcorp3,fois,2.281058454838988,2.71,0.4289,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp3.wav
AB2,ab2_rus_list1_FRcorp40,dis,0.955173613613349,1.31,0.3548,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp40.wav
AB2,ab2_rus_list1_FRcorp40,louche,1.31,1.81,0.5,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp40.wav
AB2,ab2_rus_list1_FRcorp40,trois,1.89,2.24,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp40.wav
AB2,ab2_rus_list1_FRcorp40,fois,2.24,2.65,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp40.wav
AB2,ab2_rus_list1_FRcorp41,dis,0.7948923726975388,1.17,0.3751,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp41.wav
AB2,ab2_rus_list1_FRcorp41,cache,1.25,1.55,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp41.wav
AB2,ab2_rus_list1_FRcorp41,cache,1.55,1.99,0.44,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp41.wav
AB2,ab2_rus_list1_FRcorp41,trois,1.99,2.35,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp41.wav
AB2,ab2_rus_list1_FRcorp41,fois,2.35,2.77,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp41.wav
AB2,ab2_rus_list1_FRcorp42,la,1.07,1.34,0.27,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp42.wav
AB2,ab2_rus_list1_FRcorp42,roue,1.34,1.63,0.29,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp42.wav
AB2,ab2_rus_list1_FRcorp42,sur,1.63,1.89,0.26,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp42.wav
AB2,ab2_rus_list1_FRcorp42,la,1.89,2.19,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp42.wav
AB2,ab2_rus_list1_FRcorp42,rue,2.19,2.34,0.15,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp42.wav
AB2,ab2_rus_list1_FRcorp42,roule,2.62,3.06,0.44,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp42.wav
AB2,ab2_rus_list1_FRcorp42,la,3.25,3.51,0.26,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp42.wav
AB2,ab2_rus_list1_FRcorp42,rue,3.51,3.83,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp42.wav
AB2,ab2_rus_list1_FRcorp42,sous,3.83,4.04,0.21,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp42.wav
AB2,ab2_rus_list1_FRcorp42,la,4.04,4.33,0.29,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp42.wav
AB2,ab2_rus_list1_FRcorp42,roue,4.33,4.63,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp42.wav
AB2,ab2_rus_list1_FRcorp42,reste,4.7,5.26,0.56,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp42.wav
AB2,ab2_rus_list1_FRcorp43,dis,1.2414440304980658,1.67,0.4286,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp43.wav
AB2,ab2_rus_list1_FRcorp43,hier,1.7,2.27,0.57,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp43.wav
AB2,ab2_rus_list1_FRcorp43,trois,2.32,2.67,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp43.wav
AB2,ab2_rus_list1_FRcorp43,fois,2.67,3.08,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp43.wav
AB2,ab2_rus_list1_FRcorp44,dis,1.3049363305650004,1.72,0.4151,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp44.wav
AB2,ab2_rus_list1_FRcorp44,tulle,1.72,2.17,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp44.wav
AB2,ab2_rus_list1_FRcorp44,trois,2.24,2.63,0.39,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp44.wav
AB2,ab2_rus_list1_FRcorp44,fois,2.63,3.11,0.48,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp44.wav
AB2,ab2_rus_list1_FRcorp45,dis,1.222590079774928,1.584960748590066,0.3624,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp45.wav
AB2,ab2_rus_list1_FRcorp45,divan,1.584960748590066,2.05,0.465,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp45.wav
AB2,ab2_rus_list1_FRcorp45,trois,2.27,2.63,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp45.wav
AB2,ab2_rus_list1_FRcorp45,fois,2.63,3.07,0.44,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp45.wav
AB2,ab2_rus_list1_FRcorp46,dis,0.9969835948756168,1.32,0.323,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp46.wav
AB2,ab2_rus_list1_FRcorp46,juxtaposer,1.41,2.42,1.01,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp46.wav
AB2,ab2_rus_list1_FRcorp46,trois,2.48,2.83,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp46.wav
AB2,ab2_rus_list1_FRcorp46,fois,2.83,3.29,0.46,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp46.wav
AB2,ab2_rus_list1_FRcorp47,dis,1.0484603413549909,1.39,0.3415,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp47.wav
AB2,ab2_rus_list1_FRcorp47,garage,1.39,2.0,0.61,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp47.wav
AB2,ab2_rus_list1_FRcorp47,trois,2.06,2.38,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp47.wav
AB2,ab2_rus_list1_FRcorp47,fois,2.38,2.8103207045657066,0.4303,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp47.wav
AB2,ab2_rus_list1_FRcorp48,dis,0.8306747233993234,1.2144353057824346,0.3838,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp48.wav
AB2,ab2_rus_list1_FRcorp48,pour,1.2144353057824346,1.47,0.2556,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp48.wav
AB2,ab2_rus_list1_FRcorp48,gabriel,1.47,2.13,0.66,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp48.wav
AB2,ab2_rus_list1_FRcorp48,trois,2.13,2.51,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp48.wav
AB2,ab2_rus_list1_FRcorp48,fois,2.51,2.94,0.43,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp48.wav
AB2,ab2_rus_list1_FRcorp49,dis,1.1676208956332488,1.6,0.4324,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp49.wav
AB2,ab2_rus_list1_FRcorp49,j'en,1.7104074500669344,2.0696044346186384,0.3592,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp49.wav
AB2,ab2_rus_list1_FRcorp49,chie,2.0696044346186384,2.49,0.4204,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp49.wav
AB2,ab2_rus_list1_FRcorp49,trois,2.52,2.85,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp49.wav
AB2,ab2_rus_list1_FRcorp49,fois,2.85,3.2908741820944307,0.4409,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp49.wav
AB2,ab2_rus_list1_FRcorp4,dis,0.8331041377980225,1.38,0.5469,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp4.wav
AB2,ab2_rus_list1_FRcorp4,hier,1.6594335580959834,2.18,0.5206,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp4.wav
AB2,ab2_rus_list1_FRcorp4,trois,2.24,2.59,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp4.wav
AB2,ab2_rus_list1_FRcorp4,fois,2.59,3.08,0.49,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp4.wav
AB2,ab2_rus_list1_FRcorp50,dis,1.069066389280024,1.4,0.3309,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp50.wav
AB2,ab2_rus_list1_FRcorp50,tsarine,1.4434903807387012,2.02,0.5765,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp50.wav
AB2,ab2_rus_list1_FRcorp50,trois,2.07,2.41,0.34,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp50.wav
AB2,ab2_rus_list1_FRcorp50,fois,2.41,2.86,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp50.wav
AB2,ab2_rus_list1_FRcorp51,dis,1.3350082615219572,1.67,0.335,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp51.wav
AB2,ab2_rus_list1_FRcorp51,sérieux,1.71,2.25,0.54,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp51.wav
AB2,ab2_rus_list1_FRcorp51,trois,2.41,2.74,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp51.wav
AB2,ab2_rus_list1_FRcorp51,fois,2.74,3.15,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp51.wav
AB2,ab2_rus_list1_FRcorp52,dis,1.158546994472984,1.54,0.3815,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp52.wav
AB2,ab2_rus_list1_FRcorp52,divan,1.54,1.99,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp52.wav
AB2,ab2_rus_list1_FRcorp52,trois,2.22,2.57,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp52.wav
AB2,ab2_rus_list1_FRcorp52,fois,2.57,2.99,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp52.wav
AB2,ab2_rus_list1_FRcorp53,dis,1.2242657213477632,1.61,0.3857,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp53.wav
AB2,ab2_rus_list1_FRcorp53,tulle,1.71,2.02,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp53.wav
AB2,ab2_rus_list1_FRcorp53,trois,2.02,2.39,0.37,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp53.wav
AB2,ab2_rus_list1_FRcorp53,fois,2.39,2.8,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp53.wav
AB2,ab2_rus_list1_FRcorp54,dis,0.9601158657759874,1.37,0.4099,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp54.wav
AB2,ab2_rus_list1_FRcorp54,j'en,1.42,1.718036122624239,0.298,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp54.wav
AB2,ab2_rus_list1_FRcorp54,chie,1.718036122624239,2.08,0.362,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp54.wav
AB2,ab2_rus_list1_FRcorp54,trois,2.08,2.407675275251928,0.3277,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp54.wav
AB2,ab2_rus_list1_FRcorp54,fois,2.407675275251928,2.79,0.3823,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp54.wav
AB2,ab2_rus_list1_FRcorp55,dis,1.16,1.42,0.26,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp55.wav
AB2,ab2_rus_list1_FRcorp55,garage,1.42,1.95,0.53,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp55.wav
AB2,ab2_rus_list1_FRcorp55,trois,2.02,2.35,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp55.wav
AB2,ab2_rus_list1_FRcorp55,fois,2.35,2.789235595256486,0.4392,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp55.wav
AB2,ab2_rus_list1_FRcorp56,dis,1.2938995344490436,1.53,0.2361,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp56.wav
AB2,ab2_rus_list1_FRcorp56,pas,1.53,1.8,0.27,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp56.wav
AB2,ab2_rus_list1_FRcorp56,ceux,1.8,2.35,0.55,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp56.wav
AB2,ab2_rus_list1_FRcorp56,trois,2.57,2.86,0.29,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp56.wav
AB2,ab2_rus_list1_FRcorp56,fois,2.86,3.28,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp56.wav
AB2,ab2_rus_list1_FRcorp57,dis,1.0929408469768644,1.45,0.3571,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp57.wav
AB2,ab2_rus_list1_FRcorp57,tsarine,1.4688395503942149,2.02,0.5512,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp57.wav
AB2,ab2_rus_list1_FRcorp57,trois,2.02,2.34,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp57.wav
AB2,ab2_rus_list1_FRcorp57,fois,2.34,2.7478119681191018,0.4078,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp57.wav
AB2,ab2_rus_list1_FRcorp58,dis,0.8748267028802327,1.21,0.3352,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp58.wav
AB2,ab2_rus_list1_FRcorp58,cache,1.21,1.56,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp58.wav
AB2,ab2_rus_list1_FRcorp58,cache,1.56,1.92,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp58.wav
AB2,ab2_rus_list1_FRcorp58,trois,1.92,2.23,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB2/ab2_rus_list1_FRcorp58.wav
